place_id,city,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
1358,Lumajang,Air Terjun Trap Sewu,Wisata Alam,4.6,"Located in Lumajang, Trap Sewu Waterfall is a stunning natural attraction with multiple cascades flowing down lush green cliffs, creating a picturesque scenery for visitors to enjoy.",081334061395,,$,,,,,
1359,Lumajang,Air Terjun Cuban Telu,Wisata Alam,4.6,"Air Terjun Cuban Telu is a hidden gem in Lumajang, East Java. It offers a stunning natural scenery with three cascading waterfalls surrounded by lush greenery.",,,$,,,,,
1360,Lumajang,Air Terjun Watu Lapis,Wisata Alam,4.6,"Located in Lumajang, Watu Lapis Waterfall is a beautiful natural attraction with multiple layers of cascading water flowing through lush green surroundings. Perfect for those seeking a peaceful escape and a refreshing dip in the cool water.",,,$,,,,,
1361,Lumajang,Coban Sriti,Wisata Alam,4.7,"Coban Sriti is a stunning waterfall located in Lumajang, East Java, surrounded by lush greenery and offering a peaceful atmosphere for visitors to enjoy a refreshing swim in its clear waters.",082335921155,,$,,,,,
1362,Lumajang,Taman Bunga You & I Sakura,Wisata Alam,4.6,"Located in Lumajang, Taman Bunga You & I Sakura is a beautiful flower garden with a variety of colorful flowers and serene ambiance. Taman Bunga You & I Sakura is a popular destination for nature lovers, offering a peaceful escape surrounded by blooming sakura trees and vibrant blossoms.",081337244647,,$,,,,,
1363,Lumajang,Gunung Wayang,Wisata Alam,4.2,Gunung Wayang is a popular hiking spot in Lumajang known for its stunning views of the surrounding mountains and lush greenery. Hikers can enjoy a challenging trek to the summit and be rewarded with a breathtaking sunrise.,083122018771,,$,,,,,
1364,Lumajang,Pemandian Alam Semeru,Wisata Alam,4.8,"Pemandian Alam Semeru located in Lumajang offers a natural spring water pool surrounded by lush greenery, perfect for a relaxing and refreshing getaway.",,,$,,,,,
1365,Lumajang,Pantai Watu Godeg,Wisata Bahari,4.5,"Pantai Watu Godeg in Lumajang is a beautiful beach with clear blue water and white sandy beach, perfect for swimming and relaxing under the sun.",,,$,,,,,
1366,Lumajang,Pantai Watu Pecak,Wisata Bahari,4.2,"Pantai Watu Pecak is a beautiful beach located in Lumajang, East Java, known for its stunning rock formations and clear blue waters. It is a popular destination for beach lovers and photographers looking to capture the beauty of the natural landscape.",,,$,,,,,
1367,Lumajang,Ranupani,Wisata Alam,4.2,"Ranupani is a beautiful village in Lumajang known for its stunning natural landscape and as the gateway to Mount Semeru, the highest mountain in Java. Visitors can enjoy hiking, camping, and exploring the surrounding wilderness.",,https://bookingsemeru.bromotenggersemeru.org/,$,,,,,
1368,Lumajang,Ranu Klakah,Wisata Alam,4.6,"Ranu Klakah is a beautiful crater lake located in Lumajang, East Java. It offers stunning views of the surrounding mountains and is a popular spot for camping and hiking.",,https://bookingsemeru.bromotenggersemeru.org/,$,,,,,
1369,Lumajang,Panorama Air Terjun Tumpak Sewu,Wisata Alam,5.0,"Lumajang is a regency in East Java known for its stunning waterfalls, with Tumpak Sewu waterfall being one of the most popular attractions due to its majestic beauty. Tumpak Sewu waterfall offers a breathtaking panoramic view of a tall, cascading waterfall surrounded by lush greenery, making it a must-visit destination for nature lovers and adventure seekers.",081334061395,,$,,,,,
1370,Lumajang,Pemandian Alam Selokambang,Wisata Alam,4.0,"Selokambang Natural Bath is a beautiful natural bathing spot located in Lumajang, East Java. Visitors can enjoy the crystal-clear water and lush green surroundings for a relaxing and rejuvenating experience.",,,$,,,,,
1371,Lumajang,Pemandian Surojoyo,Wisata Alam,4.4,"Surojoyo bathing place is located in Lumajang, East Java. It is a natural spring pool surrounded by lush greenery, offering a relaxing and refreshing experience for visitors.",,,$,,,,,
1372,Lumajang,Pemandian Telaga Semeru,Wisata Alam,4.1,"Pemandian Telaga Semeru is a natural hot spring located in Lumajang, East Java. Visitors can relax and enjoy the warm mineral water surrounded by beautiful green hills.",,,$,,,,,
1373,Lumajang,Pemandian Tirtowono,Wisata Alam,4.3,"Tirtowono BathHouse, located in Lumajang, is a natural spring water bathhouse that offers a relaxing experience surrounded by beautiful scenery.",085230383835,,$,,,,,
1374,Lumajang,Ranu Regulo,Wisata Alam,4.8,"Lumajang is a regency in East Java, Indonesia, known for its stunning natural beauty and adventurous outdoor activities. Ranu Regulo is a scenic volcanic lake located in Lumajang, offering breathtaking views and opportunities for camping and hiking.",,https://bookingsemeru.bromotenggersemeru.org/,$,,,,,
1375,Madiun,Padepokan SH Terate,Budaya,4.5,"Padepokan SH Terate is located in Madiun, East Java. It is a cultural heritage site where visitors can learn about traditional Javanese martial arts and philosophy.",,https://shterate.or.id/,$,,,,,
1376,Madiun,Air Terjun Kerto Embo,Wisata Alam,4.6,"Kerto Embo Waterfall is a beautiful natural attraction located in Madiun, offering a peaceful atmosphere and stunning views. The waterfall is surrounded by lush greenery, making it a perfect spot for nature lovers and adventure seekers.",,,$,,,,,
1377,Madiun,Waduk Saradan,Wisata Alam,4.5,"Waduk Saradan is a beautiful reservoir located in Madiun, providing a peaceful escape with stunning views of the surrounding mountains. Enjoy activities such as fishing, boating, and picnicking in this serene natural setting.",,,$,,,,,
1378,Madiun,Wana Wisata Grape,Wisata Alam,4.9,"Wana Wisata Grape is located in Madiun, offering a peaceful retreat surrounded by vineyards for visitors to relax and enjoy the natural beauty. Visitors can also participate in grape picking activities and taste fresh grapes directly from the vine.",,,$,,,,,
1379,Madiun,Watu Rumpuk,Wisata Alam,4.8,"Watu Rumpuk is a popular natural tourist spot in Madiun, East Java. It is known for its stunning rock formations and beautiful panoramic views.",,,$,,,,,
1380,Madiun,Papringan Kali Kerto,Wisata Alam,4.7,"Papringan Kali Kerto: Papringan Kali Kerto is a natural tourist attraction in Madiun, offering beautiful views of a river and lush greenery for visitors to enjoy.",085259815986,,$,,,,,
1381,Madiun,Kampung Ceria Pule,Wisata Alam,4.3,Kampung Ceria Pule is a charming destination showcasing the beauty of traditional Indonesian culture and hospitality in Madiun.,082257995958,,$,,,,,
1382,Madiun,Lembah Wilis,Wisata Alam,4.5,"Madiun is a city located in East Java, known for its beautiful natural scenery and cultural attractions. Lembah Wilis is a stunning valley in Madiun, surrounded by mountains and lush greenery, perfect for outdoor activities and relaxation.",085816024139,,$,,,,,
1383,Madiun,Situs Wonorejo,Wisata Alam,4.1,Situs Wonorejo is a historical site in Madiun that offers a glimpse into the past with its ancient relics and ruins. It is a popular destination for history enthusiasts and archaeology lovers.,,,$,,,,,
1384,Madiun,Taman Wisata Lembah Wilis,Wisata Alam,4.1,"Taman Wisata Lembah Wilis is located in Madiun, East Java. It offers stunning views of the Wilis mountain range and a variety of outdoor activities for visitors to enjoy.",085816024139,,$,,,,,
1385,Madiun,Rumah Coklat,Taman Hiburan,4.3,"Madiun is a city in East Java, Indonesia known for its natural beauty and cultural attractions. Rumah Coklat is a popular tourist destination in Madiun, offering visitors a chance to indulge in delicious chocolate treats while enjoying the serene surroundings.",,,$$,,,,,
1386,Magetan,Air Terjun Tirtosari,Wisata Alam,4.3,"Tirtosari Waterfall is located in Magetan, East Java. It is a beautiful waterfall surrounded by lush greenery, perfect for nature lovers and adventure seekers.",,,$,,,,,
1387,Magetan,Air Terjun Waton Jamas Ndak Tuo,Wisata Alam,4.7,"Air Terjun Waton Jamas Ndak Tuo terletak di Magetan, Jawa Timur. Air terjun ini menawarkan pemandangan alam yang indah dan udara segar yang cocok untuk bersantai dan menikmati keindahan alam.",,,$,,,,,
1388,Magetan,Dam Jati,Wisata Alam,4.8,"Dam Jati is a beautiful dam surrounded by lush greenery, offering a peaceful atmosphere for visitors to relax and enjoy the stunning views.",,,$,,,,,
1389,Magetan,Cemoro Sewu,Wisata Alam,4.1,"Cemoro Sewu is a beautiful highland area in Magetan, offering stunning views of mountains and lush greenery ideal for hiking and picnicking.",,,$,,,,,
1390,Magetan,Telaga Sarangan,Wisata Alam,4.6,"Located in Magetan, Telaga Sarangan is a beautiful lake surrounded by lush green hills, offering breathtaking views and a peaceful atmosphere. Visitors can enjoy various outdoor activities such as boating, fishing, and hiking, making it a popular tourist destination in East Java.",,,$,,,,,
1391,Magetan,Telaga Wahyu,Wisata Alam,4.7,"Telaga Wahyu is a beautiful lake located in Magetan, East Java. It offers stunning views of the surrounding nature and a peaceful atmosphere for visitors to enjoy.",,,$,,,,,
1392,Magetan,Wisata Sumber Dodol,Wisata Alam,4.9,"Sumber Dodol in Magetan is a natural spring with clear and refreshing water, perfect for picnics and swimming activities. It is surrounded by lush greenery, providing a peaceful and relaxing atmosphere for visitors.",,,$,,,,,
1393,Magetan,Buper Sarangan,Wisata Alam,4.1,"Buper Sarangan is a beautiful tourist spot located in Magetan, East Java. It offers stunning natural scenery, a tranquil lake, and various outdoor activities for visitors to enjoy.",,,$,,,,,
1394,Magetan,Kampung Batik Sidomukti,Budaya,4.4,Kampung Batik Sidomukti is a beautiful village in Magetan known for its traditional batik craft and stunning natural scenery. Visitors can learn about the art of batik making and enjoy the peaceful atmosphere of the countryside.,,,$,,,,,
1395,Magetan,Kampung Susu Singolangu,Wisata Alam,4.3,Magetan is a charming town in East Java known for its natural beauty and warm hospitality. Kampung Susu Singolangu is a dairy farming village where visitors can learn about the milk production process and enjoy fresh dairy products.,,,$,,,,,
1396,Magetan,Kosala Tirta,Wisata Bahari,4.7,"Kosala Tirta is located in Magetan, East Java. It is a beautiful natural spring water attraction surrounded by lush greenery.",0351401157,,$,,,,,
1397,Magetan,Lawu Green Forest,Wisata Alam,4.0,"Magetan is a regency located in East Java, Indonesia. Lawu Green Forest is a picturesque natural attraction in Magetan, offering lush greenery and serene ambiance for visitors to relax and unwind.",081234331133,,$,,,,,
1398,Magetan,Mbah Djoe Resort,Wisata Alam,4.4,"Mbah Djoe Resort is located in Magetan, East Java, offering a peaceful retreat surrounded by nature. Guests can enjoy stunning views of the mountains and relax in traditional Javanese-style accommodation.",03518900077,,$,,,,,
1399,Magetan,Magetan Green Garden,Taman Hiburan,4.9,"Magetan Green Garden is a beautiful botanical garden located in Magetan, offering a peaceful escape surrounded by lush greenery and vibrant flowers. Perfect for nature lovers and photographers looking for a serene and picturesque setting.",,,$,,,,,
1400,Magetan,Magetan Park,Taman Hiburan,4.6,"Magetan Park is a beautiful public park located in Magetan, offering a serene environment for relaxation and recreational activities. Visitors can enjoy the lush greenery, jogging tracks, and playgrounds in this peaceful urban oasis.",08113735678,http://magetanpark.com/,$$,,,,,
1401,Magetan,Mojosemi Forest Park,Wisata Alam,4.0,"Mojosemi Forest Park is located in Magetan, East Java. It is a beautiful natural park with lush greenery, peaceful atmosphere, and stunning waterfalls.",08113637711,,$,,,,,
1402,Magetan,Omah Jowo,Budaya,4.1,"Magetan is a regency located in East Java, Indonesia. Omah Jowo is a cultural village in Magetan showcasing traditional Javanese architecture and offering cultural activities for visitors.",082231223266,,$,,,,,
1403,Magetan,Perkemahan Mojosemi,Wisata Alam,4.8,"Magetan, East Java: Mojosemi Campground is a beautiful nature retreat with stunning views and excellent facilities for camping and outdoor activities. Perfect for those seeking a peaceful escape from city life.",,,$,,,,,
1404,Magetan,Randugede Hidden Paradise,Wisata Alam,4.1,"Randugede Hidden Paradise is a beautiful natural attraction located in Magetan, offering stunning waterfall and serene atmosphere for visitors to enjoy. Perfect for nature lovers and anyone seeking a peaceful getaway in East Java.",08128409715,,$,,,,,
1405,Magetan,Sendang Bening,Wisata Alam,4.3,"Magetan is a regency located in East Java, Indonesia. Sendang Bening is a natural spring pool surrounded by stunning landscape and perfect for relaxing and swimming.",081216533499,,$,,,,,
1406,Magetan,Taman Bunga Refugia,Wisata Alam,4.7,"Taman Bunga Refugia in Magetan offers a beautiful garden filled with various colorful flowers, providing a peaceful and relaxing atmosphere for visitors. The place is perfect for nature lovers and those seeking a refreshing escape from the hustle and bustle of the city.",085331283388,,$,,,,,
1407,Magetan,Taman Geni Langit,Wisata Alam,4.4,"Taman Geni Langit is a beautiful park located in Magetan, East Java. It offers stunning views of the surrounding mountains and a peaceful atmosphere for visitors to relax and enjoy nature.",,,$,,,,,
1408,Magetan,Taman Wisata Jabung,Wisata Alam,4.2,"Taman Wisata Jabung is a beautiful park located in Magetan, offering stunning natural scenery and a variety of outdoor activities for visitors to enjoy. It is a perfect place for nature lovers and adventure seekers alike.",085648690462,http://twdjabung.com/,$,,,,,
1409,Magetan,Taman Wisata Ujung Kulon,Wisata Alam,4.1,Taman Wisata Ujung Kulon is located in Magetan Regency. It is a beautiful park with stunning views and a peaceful atmosphere.,,,$,,,,,
1410,Magetan,Tirto Gumarang,Wisata Alam,4.2,"Tirto Gumarang in Magetan is a natural swimming pool with clear water surrounded by lush greenery, offering a refreshing and relaxing atmosphere for visitors seeking to escape the heat. Situated in Magetan, Tirto Gumarang is a popular local spot for picnics and swimming, with its tranquil setting and beautiful landscape providing a perfect backdrop for a day of leisure and enjoyment.",08111628988,,$,,,,,
1411,Magetan,Candi Simbatan Wetan,Budaya,4.2,"Candi Simbatan Wetan is a beautiful temple located in Magetan, East Java, known for its intricate carvings and historical significance. The temple offers a peaceful atmosphere for visitors to explore and learn about the local culture.",,http://bentengmagetan.wordpress.com/2011/09/03/petirtaan-dewi-sri/,$,,,,,
1412,Malang,Agro Wisata Wonosari,Wisata Alam,4.5,"Located in Malang, MalangAgro Wisata Wonosari is a refreshing agro tourism destination where visitors can enjoy various agricultural activities and see beautiful natural landscapes. Visitors can pick fresh fruits, learn about organic farming, and relax in the peaceful surroundings.",08113637198,http://www.rolaswisataagro.com/,$,,,,,
1413,Malang,Pantai Teluk Kletekan,Wisata Bahari,4.3,Malang is a city in East Java known for its cool climate and beautiful scenery. Pantai Teluk Kletekan is a popular beach destination in Malang with clear blue water and stunning sunsets.,,https://www.facebook.com/TelukKletakan,$,,,,,
1414,Malang,Pemandian Banyu Biru/Sumber Biru,Wisata Alam,4.5,"Malang is a city located in East Java, Indonesia known for its cool climate and beautiful natural landscapes. One of its popular tourist attractions is the Banyu Biru / Sumber Biru natural spring where visitors can relax and enjoy the crystal-clear blue water.",,,$,,,,,
1415,Malang,Bumi Perkemahan Bedengan,Wisata Alam,4.3,"Malang is a city in East Java known for its cooler climate and stunning natural attractions, such as Bumi Perkemahan Bedengan, a popular camping ground surrounded by lush greenery and fresh air.",,https://www.instagram.com/buper_bedengan?igsh=N3N3ZDVhc21tMTFv,$,,,,,
1416,Malang,Bromo Tengger Semeru,Wisata Alam,5.0,"Malang is a city in East Java known for its cool climate and beautiful landscapes, while Bromo Tengger Semeru National Park is home to the famous Mount Bromo volcano and stunning views of the surrounding mountains.",,https://bookingbromo.bromotenggersemeru.org/,$$,https://open-trip.id/paket-wisata/open-trip/gunung-bromo-midnight-sunrise/,,,,
1417,Malang,Budug Asu,Wisata Alam,4.4,"Malang - Budug Asu waterfall is a hidden gem nestled in the lush greenery of Malang, offering a refreshing escape and stunning natural beauty. The waterfall is surrounded by towering cliffs and tropical vegetation, creating a tranquil atmosphere for visitors to relax and unwind.",,https://tahurarsoerjo.dishut.jatimprov.go.id/sipenerang/,$,,,,,
1418,Malang,Umbulan Tanaka,Wisata Alam,4.7,"Umbulan Tanaka is a beautiful waterfall located in Malang, East Java. It offers a peaceful atmosphere surrounded by lush greenery, making it a perfect spot for relaxation and nature lovers.",,,$,,,,,
1419,Malang,Coban Grojokan Sewu,Wisata Alam,4.3,"Malang is a city in East Java known for its natural beauty, including the stunning Coban Grojokan Sewu waterfall which offers an enchanting experience for visitors. The waterfall is surrounded by lush greenery and cascades down a series of rocky cliffs, creating a peaceful and refreshing atmosphere.",081333183380,https://www.facebook.com/CobanSewuPujon/,$,,,,,
1420,Malang,Hutan Pinus Semeru,Wisata Alam,4.3,"Hutan Pinus Semeru terletak di Malang, dan menawarkan pemandangan pepohonan pinus yang hijau dan udara segar yang cocok untuk berbagai aktivitas outdoor. Dengan udaranya yang sejuk, tempat wisata ini menjadi destinasi favorit untuk berjalan-jalan, berfoto, dan menikmati keindahan alam.",,,$,,,,,
1421,Malang,Kasembon Rafting,Wisata Alam,4.1,"Kasembon Rafting is a popular water sport destination located in Malang, offering thrilling rafting experiences surrounded by beautiful nature. Grab your paddles and get ready for an exciting adventure on the river!",085232815156,https://sites.google.com/view/kasembonrafting/home,$$$,,,,,
1422,Malang,Pantai Tiga Warna,Wisata Bahari,5.0,"Malang is a city located in East Java, Indonesia. Pantai Tiga Warna, or Three Colors Beach, is a stunning beach with turquoise waters and colorful coral reefs, perfect for snorkeling and relaxing by the sea.",081333777659,https://www.facebook.com/pantaitigawarna,$,,,,,
1423,Malang,Waduk Karangkates,Wisata Alam,4.6,"Waduk Karangkates is a popular reservoir located in Malang, offering stunning views of the surrounding mountains and a peaceful atmosphere for relaxation and water activities.",,,$,,,,,
1424,Malang,Waduk Selorejo,Wisata Alam,4.7,"Located in Malang, East Java, Selorejo Reservoir is a popular tourist destination known for its stunning views of the surrounding mountains and water activities such as boat rides and fishing.",,,$,,,,,
1425,Malang,Flora Wisata San Terra,Wisata Alam,4.1,"Flora Wisata San Terra: A beautiful botanical garden in Malang, showcasing a diverse collection of flora from around the world, perfect for nature lovers and photo enthusiasts.",03413381202,https://www.florawisatasanterra.com/profil-florawisatasanterra/,$,,,,,
1426,Malang,Hawai Waterpark,Taman Hiburan,4.5,"MalangHawai Waterpark is located in Malang, East Java. It is a family-friendly waterpark with various exciting water attractions for all ages.",03414351797,http://hawaiwaterpark.com/,$$$,,,,,
1427,Malang,Kampung Enem,Budaya,4.4,"Malang: Kampung Enem is a traditional Javanese village located in Malang, East Java. Visitors can experience the local culture, enjoy the beautiful scenery, and explore the unique architecture of the village.",081232236060,,$,,,,,
1428,Malang,Gunung Bromo,Wisata Alam,4.9,"Malang is a city in East Java known for its cool climate and beautiful natural landscapes, including waterfalls, mountains, and fruit orchards. Gunung Bromo, located near Malang, is an active volcano famous for its stunning sunrise views and vast sea of sand.",,https://bookingbromo.bromotenggersemeru.org/,$$,https://open-trip.id/paket-wisata/open-trip/gunung-bromo-midnight-sunrise/,https://open-trip.id/paket-wisata/open-trip/wisata-tur-bromo-city-tour-batu-2-hari-1-malam/,,,
1429,Mojokerto,Air Terjun Dlundung,Wisata Alam,4.4,"Dlundung Waterfall is located in Mojokerto, East Java. It is a beautiful waterfall surrounded by lush greenery, perfect for nature lovers and adventure seekers.",0895350522200,,$,,,,,
1430,Mojokerto,Coban Canggu,Wisata Alam,4.2,"Coban Canggu: A hidden waterfall located in Malang, East Java, surrounded by lush greenery and perfect for nature enthusiasts and adventure seekers.",,,$,,,,,
1431,Mojokerto,Ekowisata Tanjungan,Wisata Alam,4.8,"Ekowisata Tanjungan is located in Mojokerto, offering a peaceful retreat surrounded by lush greenery and a variety of plants and animals. Visitors can enjoy nature walks, bird watching, and learn about sustainable agriculture practices.",082247331140,,$,,,,,
1432,Mojokerto,Wana Wisata Padusan Pacet,Wisata Alam,4.3,Wana Wisata Padusan Pacet is a natural tourist attraction in Mojokerto known for its beautiful waterfalls and natural hot springs.,0315343851,,$,,,,,
1433,Mojokerto,Pemandian Air Panas Padusan,Wisata Alam,4.5,Pemandian Air Panas Padusan di Mojokerto merupakan tempat yang cocok untuk bersantai dan melepas penat karena air panas alaminya yang menyegarkan dan terletak di tengah alam yang asri.,,,$,,,,,
1434,Mojokerto,Pemandian Ubalan Pacet,Wisata Alam,4.4,"Located in Mojokerto, Pemandian Ubalan Pacet is a natural hot spring with stunning scenery, perfect for relaxation and rejuvenation.",,,$,,,,,
1435,Mojokerto,Museum Trowulan,Budaya,4.3,"Mojokerto is a regency in East Java, Indonesia. Museum Trowulan is an archaeological museum that showcases artifacts from the ancient Majapahit Kingdom.",0321494313,http://museummajapahit.blogspot.com/p/sekretariat.html,$,,,,,
1436,Mojokerto,Petirtaan Jolotundo,Budaya,4.1,"Petirtaan Jolotundo: Petirtaan Jolotundo is a sacred bathing place located in Mojokerto, believed to have mystical healing powers by the locals.",,,$,,,,,
1437,Mojokerto,Siti Inggil,Wisata Alam,4.7,"Mojokerto is a city known for its historical sites and cultural attractions, one of which is Siti Inggil, a beautiful park located in the heart of the city.",,,$,,,,,
1438,Mojokerto,Eko wisata Kampung Organik Brenjonk,Wisata Alam,4.7,"Mojokerto is a regency in East Java, Indonesia known for its cultural heritage and natural attractions. Eko Wisata Kampung Organik Brenjonk is an organic village tourism spot in Mojokerto that offers a peaceful and environmentally-friendly experience for visitors.",081272204077,,$,,,,,
1439,Nganjuk,Air Terjun Sedudo,Wisata Alam,4.3,"Air Terjun Sedudo terletak di Kabupaten Nganjuk, Jawa Timur. Air terjun ini memiliki keindahan alam yang menakjubkan dengan ketinggian air terjun mencapai 105 meter.",082213277926,,$,,,,,
1440,Nganjuk,Goa Margo Tresno,Wisata Alam,4.3,"Goa Margo Tresno is a beautiful cave located in Nganjuk, East Java, known for its stunning stalactites and stalagmites formations, making it a popular destination for caving enthusiasts and nature lovers. The cave is also believed to have mystical powers and is often visited by locals for spiritual purposes.",,,$,,,,,
1441,Nganjuk,Roro Kuning,Wisata Alam,4.4,"Nganjuk: Roro Kuning, a beautiful waterfall surrounded by lush greenery, perfect for a refreshing dip and picnic with family and friends.",,,$,,,,,
1442,Nganjuk,Monumen Dr. Soetomo,Budaya,4.6,"Located in Nganjuk, Monument Dr. Soetomo is a historical site commemorating the Indonesian national hero Dr. Soetomo's contribution in the independence movement. It serves as a reminder of the struggles and sacrifices made by the Indonesian people for freedom.",,,$,,,,,
1443,Nganjuk,Monumen Jendral Sudirman,Budaya,4.6,"Monumen Jendral Sudirman in Nganjuk is a historical landmark dedicated to the Indonesian national hero General Sudirman, known for his role in the Indonesian War of Independence. It is a popular destination for history enthusiasts and a great place to learn more about Indonesia's struggle for independence.",,,$,,,,,
1444,Nganjuk,Sri Tanjung Wisata Tirta,Wisata Bahari,4.7,"Sri Tanjung Wisata Tirta is a water tourism destination located in Nganjuk, offering various water activities and beautiful natural scenery. It is a perfect place to relax and have fun with your family and friends.",,,$,,,,,
1445,Nganjuk,Taman Rekreasi Anjuk Ladang,Taman Hiburan,4.7,"Taman Rekreasi Anjuk Ladang is a popular recreational park in Nganjuk, featuring lush greenery and various outdoor activities for visitors to enjoy. It is a perfect place for a relaxing day out with family and friends.",,,$,,,,,
1446,Nganjuk,Candi Banjarsari,Budaya,4.6,"Candi Banjarsari adalah kompleks candi bersejarah yang terletak di Nganjuk, Jawa Timur. Tempat ini menawarkan keindahan arsitektur dan sejarah yang menarik untuk dikunjungi.",,,$,,,,,
1447,Nganjuk,Musium Anjuk Ladang,Budaya,4.8,"Located in Nganjuk, Museum Anjuk Ladang is a cultural heritage site showcasing traditional Javanese agricultural tools and artifacts with a focus on the region's farming history.",0358321793,,$,,,,,
1448,Nganjuk,Padepokan Langen Tayub,Budaya,4.8,Padepokan Langen Tayub is a cultural center in Nganjuk where visitors can experience Javanese traditional dance and music performances. It is a place to immerse in the rich cultural heritage of Indonesia.,,,$,,,,,
1449,Nganjuk,Kampung Tanjunganom,Wisata Alam,4.6,"Kampung Tanjunganom in Nganjuk is a charming village known for its traditional Javanese culture and beautiful natural surroundings, perfect for those seeking a peaceful retreat.",,,$,,,,,
1450,Ngawi,Air Terjun Pengantin,Wisata Alam,4.5,"Located in Ngawi, Air Terjun Pengantin is a beautiful waterfall with crystal clear water surrounded by lush greenery, making it a perfect spot for relaxation and nature lovers.",081322251986,,$,,,,,
1451,Ngawi,Perkebunan Teh Jamus,Wisata Alam,4.5,"Ngawi: Perkebunan Teh Jamus is a beautiful tea plantation located in Ngawi, offering stunning panoramic views of the surrounding hills and valleys. Visitors can enjoy a peaceful escape while learning about the tea production process.",081274425966,,$,,,,,
1452,Ngawi,Watu Jonggol,Wisata Alam,4.1,"Watu Jonggol: Situated in Central Java, Watu Jonggol is a hidden gem with its stunning waterfalls, lush greenery, and serene ambiance.",,,$,,,,,
1453,Ngawi,Kolam Renang Banyurejo,Taman Hiburan,4.5,"Ngawi is a town located in East Java, Indonesia known for its variety of natural attractions and cultural sites. Kolam Renang Banyurejo is a popular swimming pool destination in Ngawi, offering a refreshing escape from the heat with its clean and well-maintained facilities.",085790204772,,$,,,,,
1454,Ngawi,Monumen Soerjo,Budaya,4.2,"Located in Ngawi, Monumen Soerjo is a historical landmark dedicated to Soerjo, a local hero and independence fighter. The monument serves as a reminder of his bravery and contribution to the Indonesian independence movement.",,,$,,,,,
1455,Ngawi,Onggo Joyo,Budaya,4.7,"Ngawi is a regency located in East Java, Indonesia, known for its natural beauty and cultural heritage. Onggo Joyo is a famous waterfall in Ngawi, attracting visitors with its stunning scenery and refreshing atmosphere.",0351731241,,$,,,,,
1456,Ngawi,Pemandian Tawun,Wisata Alam,4.2,"Tawun Waterpark is a popular tourist destination in Ngawi, offering refreshing natural spring water pools and water slides for visitors to enjoy. The scenic surroundings of Tawun Waterpark make it a perfect spot for a relaxing day out with family and friends.",,,$,,,,,
1457,Ngawi,Pesona Embung Pandean,Wisata Alam,4.4,"Embun Pandean Reservoir is a charming tourist spot located in Ngawi, offering a picturesque natural setting and a tranquil atmosphere for visitors to relax and unwind. With its crystal-clear water and lush surroundings, it is a perfect destination for nature lovers and those seeking a peaceful retreat.",,,$,,,,,
1458,Ngawi,Prahu Laga Pool,Taman Hiburan,4.4,Prahu Laga Pool is a popular tourist attraction in Ngawi known for its refreshing swimming pool and beautiful natural surroundings. Visitors can enjoy a relaxing day out in the sun while surrounded by lush greenery.,,,$,,,,,
1459,Ngawi,Selondo,Wisata Alam,4.4,"NgawiSelondo is a natural tourism destination located in Ngawi, East Java. It offers a beautiful view of a waterfall surrounded by lush greenery, perfect for nature lovers.",,,$,,,,,
1460,Ngawi,Setia Fun,Taman Hiburan,4.2,"Enjoy the fun and exciting Setia Fun amusement park located in Ngawi, offering thrilling rides and entertainment for all ages. Experience a day of laughter and joy with family and friends in this vibrant tourist spot.",085732764779,,$,,,,,
1461,Ngawi,Srambang Park,Taman Hiburan,4.8,"Srambang Park is a beautiful park located in Ngawi, offering lush greenery and a peaceful atmosphere for visitors to enjoy. It is a perfect spot for relaxing and connecting with nature.",,,$,,,,,
1462,Ngawi,Sri Rejeki,Budaya,4.3,"Ngawi is a regency located in East Java, Indonesia. Sri Rejeki is a beautiful waterfall located in Ngawi known for its refreshing natural scenery.",,,$,,,,,
1463,Ngawi,Sumberkoso,Wisata Alam,4.0,"Ngawi is a regency located in East Java, Indonesia. Sumberkoso is a popular natural tourist spot in Ngawi, known for its beautiful waterfalls and green scenery.",085853213200,,$,,,,,
1464,Ngawi,Suwono Indah Park,Taman Hiburan,4.6,"NgawiSuwono Indah Park is a beautiful park located in Ngawi regency, East Java. It offers a serene atmosphere with lush greenery, perfect for relaxation and enjoying nature.",,http://ngrambe.blogspot.com/,$,,,,,
1465,Ngawi,Taman Olba,Taman Hiburan,4.9,"Ngawi is a city located in East Java. Taman Olba is a beautiful park in Ngawi, known for its lush greenery and serene atmosphere.",082332217776,,$,,,,,
1466,Ngawi,Taman Wisata Tawun,Wisata Alam,4.1,Taman Wisata Tawun terletak di Ngawi dan merupakan tempat rekreasi yang cocok untuk keluarga dengan area hijau yang luas dan beragam wahana permainan untuk anak-anak.,,http://www.ngawikab.go.id/,$,,,,,
1467,Ngawi,Tirto Nirmolo,Wisata Alam,4.3,"Ngawi, Tirto Nirmolo. A beautiful waterfall surrounded by lush greenery, perfect for a refreshing nature getaway.",0351745581,,$,,,,,
1468,Ngawi,Waduk Pondok,Wisata Alam,4.4,"Waduk Pondok in Ngawi is a beautiful reservoir surrounded by lush greenery, perfect for fishing and enjoying peaceful nature views.",,,$,,,,,
1469,Ngawi,Benteng Pendem Van Den Bosch,Budaya,4.7,"Located in Ngawi, Benteng Pendem Van Den Bosch is a historical fortress built during the Dutch colonial era, offering a glimpse into Indonesia's past with its impressive architecture and strategic location overlooking the town.",0351749208,http://ngawikab.go.id/,$,,,,,
